framework,pinned_commit,source_path,source_line,source_sha256,action_family,source_detail,original_v6_disposition,eligibility_interpretation,local_deterministic_adapter,external_network_or_credentials,native_projection_well_defined,canonical_projection_well_defined,deterministic_score
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/agents_as_tools_conditional.py,67,511e3da26270d1df3a8454e0c8df774d8bc41815db245fa2105ca6a5a137c6a7,agents_as_tools,spanish_agent.as_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a5c0482a1d34369c9b00d3f750d30f0c8156b1aafef77762629c8dbdb8afcfea
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,60,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a608e4c629d72295941cb21ba92452bc96dcd670b43201791c0609a1c81079e8
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/agents_as_tools_conditional.py,31,511e3da26270d1df3a8454e0c8df774d8bc41815db245fa2105ca6a5a137c6a7,tool,get_user_name,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a761a7c32387c649cd7240d974220979866c156ed9fbc9f254c4fb4b42efb897
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,542,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='safe_lookup', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a7cad72885f0d5016e6b2342795da257ed5a424edebd7b4e92e2f6375178bdf6
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/local_shell_skill.py,54,8b100b261f9fa6b18cfb0572d138217d01545f213d305a8eae11e804bd50d1ec,tool,"Call(func=Name(id='ShellTool', ctx=Load()), keywords=[keyword(arg='environment', value=Dict(keys=[Constant(value='type')], values=[Constant(value='local')])), k",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a8f284e4d162ee5fe42af856dfb09c799d68761419befd875fd3722352154e17
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,493,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='risky_write', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,aa5635c8dcdb5ab46f88e15d1484e5f1ea6dc2d6fa7897c91769476e01b09cf6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1230,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ab78166d26c156bbfb2baf4719ed5dfee9059cc0b29f47485a8272de9470b700
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/hosted_mcp/on_approval.py,40,a0b358a8a9b2055b86afe1f1d48177283a0cc970677ab914ab004b77559982ff,tool,"Call(func=Name(id='HostedMCPTool', ctx=Load()), keywords=[keyword(arg='tool_config', value=Dict(keys=[Constant(value='type'), Constant(value='server_label'), Co",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ac41dd0f7cbc200c7ea11fe2c6060209323b05271accc728d6def78ec2c5ce4c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,607,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='risky_a', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ad36b3ff57e8ba0a91880593854630b2e7cbdf1dbc4407162bf159409474b9ae
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/realtime/app/agent.py,38,0a1eee26db8565a103537c1573b1237508856eea861b8293334208fa2a02f9b4,tool,update_seat,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ad3783f352843597621bc7691fe979bcc75a71d6b0d97d747aa12d67cf92983a
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1488,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ad9db4672f6290ab2dc0fa4b89def652a3c432ececed3c7d6616825ea2c51b07
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2228,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,addb13915e7b77974bcff2b785675ab589e6923b89ed8b74d0fb01d2c9e04bf9
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,937,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ade25cc1dff6290ce049952492a29e518e29c6d1a86d2c77dfa8feb7450e13ce
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/customer_service/main.py,129,f9f1ff5b37efbb41c17f769934615c3c3c4e107a5d44eb6d09282b2b924ffb7f,handoff,handoff,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ae15ce0f62655c77ed9f743100572c94c498cc00ad55bdcc554c3293e19a8b97
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/advanced_sqlite_session_example.py,20,5457acc4775c552d08ca04c3a9059b1795ba7703f084abae888aac959ffb27e5,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ae2fc6fc3839d61567be319f962dba62f4417bd490d647e5c8b4621450f0fe80
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,304,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,"Name(id='mock_tool_requiring_approval', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ae6898b1f5418e744d9b3b527116a1aad3674b9f378ab43b45169bfde344e7dd
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,103,02fbe5380aecb3ad1295f8fda54f3d76731e82fa11a529cee491c67cd435d57a,tool,"Name(id='random_number', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,aed2bcb4d28aadb5477b70ecd2227c7d500ec25ff5f890138893f1cceaa03217
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,657,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,first_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,af315abaf362c953be5086cd11d87aa08f1b9b4386352dc30cefd955306ab01d
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,709,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,pydantic_test_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,af5096995da0599e1993c7ed8fd2b98084174d95fa917c0cbde03ee055a9b52a
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/extensions/runloop/capabilities.py,247,ebc73fad9b1edbbf7d1491a99ae3f05d4199178d56ab4d29809cee7aea8fba77,tool,"Name(id='query_policy_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b0176dd0e1a4f23ca6ce7c3a89da63d8583f406f03ece757c5511b458ace1046
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/sse_example/server.py,14,e4a29d82db515a1d780b5720b27f2dda951f79687256473d24046a8fe36f1c89,tool,add,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b096f88949efd562237134960aa5eed8581fc544bd1f3aeda68393d7d68cdf94
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1005,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='budgeted_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b0c623cd232af79e69cf0af55b7d209edcbdc536621185e71873272a93120689
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1175,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='dangerous_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b2a2072b135759f02395876435ec53539df74603133ff5a3ecb84d95e66afe28
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2688,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='tracked_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b2a4f6976a9576854d20ad69b80281b3dedb662a73ecec1ddb87af0ca9480aa3
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/research_bot/agents/search_agent.py,16,da06b3021972712fec6393d0bc01b5034d094c08de8ba6aa0d73704375bd3796,tool,"Call(func=Name(id='WebSearchTool', ctx=Load()))",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b3195d3f6742063588b27451f1a58f685114c7444d2e7a8c32c76d18a78a7cb6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,531,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,safe_lookup,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b3b6b2f90e56d2481f04d0f284d6cf62dd3ffc253cba1e1ed4b31d916011cff7
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/customer_service/main.py,39,f9f1ff5b37efbb41c17f769934615c3c3c4e107a5d44eb6d09282b2b924ffb7f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b40442affdda171364d38fc82642d7793302770e137c40b8ca4b1c352979dcd5
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,889,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,lookup_records,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b43c3c81f6ee5a57a978046c1e75dc15eec2ffeab55de424a365ccbafdd36f27
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/healthcare_support/workflow.py,238,d5fed2d6f5c078295aa322c7ef2d20e140b6df742d2497b3480bd66694460f1e,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b573bd72c60468f00ed6e740e4b90cfaaa2a2b43b45b628e4f043efae48eb9cb
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_clients.py,373,db32a3cb92f12e6043ee5e58cbecdf9f8aae0dc6df94464044b4534e9b8c8044,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b58d7cbf88a2fa8cd3f28c3aab6ad738da5b94c8ce4139838358c4758b02b4cc
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/handoffs/message_filter_streaming.py,19,087ef2be8f5877a9fb663b973ec9966ca7882c6b47abd021903918b6c7301d79,tool,random_number_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b6b2bb85e90c462da9a89617d5f68fc5f00cc3e326d25abf42b99df230e21189
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,272,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,"Name(id='mock_tool_requiring_approval', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b6d337d04df50c2f584a69f301277f40efd03351c48d00ead386b8500a152ddb
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/hosted_mcp/human_in_the_loop.py,69,59623cb78640172d33de39e849f70fee62b6eda3d6b938cb69126eba3838a064,tool,"Call(func=Name(id='HostedMCPTool', ctx=Load()), keywords=[keyword(arg='tool_config', value=Dict(keys=[Constant(value='type'), Constant(value='server_label'), Co",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b7f544f2fba5f46ba66ae0473a410d956365915ceb5680b9040b205be32a4c10
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,525,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,tool,"Name(id='inject_message', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b832974cb3b2f9099fe3055efce6e72c973c17d0d20cd44f1bde81ad14f6863d
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,826,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,new_guarded_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b8879d15f4d403878119932187abafd00939fcf980c0a0cdb67eb8e0a584dfb2
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1471,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,make_dict,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,b8f148b8f4701ac3b6d2eb517b94aa928afd339062c3015b95653f9c4bb46661
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,895,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,write_record,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ba4f24224849dcc5ecfcfa9c3af220398730cb95e2b4e8b17caf52b87a26a755
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/model_providers/litellm_provider.py,27,dc52c753db2ee19b72bcc985d04681c58bd11f90124510a7661ff21cd04a7ebf,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ba707d9b4989adb75a120ff0b710662d5719593be211d2692d70575bc252e55b
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/extensions/runloop/capabilities.py,516,ebc73fad9b1edbbf7d1491a99ae3f05d4199178d56ab4d29809cee7aea8fba77,tool,query_runloop_secret,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,bafeadf1045d74c77e11c4de4f349b7ece31574efec8f7c309405cfe4d8b7d3f
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/misc/reference_policy_mcp_server.py,7,97ce68ebf333e73a5bf2fdc8f1aedabd73d1195be3858bbf1149933513c9350c,tool,get_policy_reference,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,bcc499ed7031a36788fcec25b9e6cd6ca5cdcdeb4a2cd4fda05eae373d891178
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,100,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,"Name(id='get_inbound_units', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,be6c515a5f47cc4806d779164cf233748d452dc05891ed5a581902cd0ad28648
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,67,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,bf45b0dee714d4da338dc17c9c3be725551919ed813e6f175c238a25a464f1db
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,487,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,bf7856246b46bd78e2d340b2b43e0cb1744e4b4292fa21fe68914c1f8132cc43
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,83,02fbe5380aecb3ad1295f8fda54f3d76731e82fa11a529cee491c67cd435d57a,tool,multiply_by_two,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c20efa8ddbf03c985871ee7376e447dd671d2eb9758b7f5b950dedd152159e73
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,32,5f656cc6c7ecc319fba20e0d6f5cfdb617b97ed680429166112795599a6123ca,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c2193d69872e03fbe228fd2ced149103dab31c02efd46337a61d3e613fb4a25e
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,607,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='risky_b', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c22fb5de7d18ff6fe095df6a195adef9451113778fa8b183bacba89e4cc382c6
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/web_search.py,10,67724928f8fe65de2f4f7c9cadf9e9918017a1b212e92f941c16fbc23e02a1f7,tool,"Call(func=Name(id='WebSearchTool', ctx=Load()), keywords=[keyword(arg='user_location', value=Dict(keys=[Constant(value='type'), Constant(value='city')], values=",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c284c2f7bfc37f70d7180a904aea73d1e153e728f2fd53312bb7531ef78b28cf
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,54,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,get_inventory,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c322b16513fee9d6e1bc88dd42ed9f33c7a07208dc8d9fac25de0065ad6bf97b
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1008,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool_with_kwargs,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c4c4e3d60083980950fc016a835edaaa81dfab354af02fd3f98c853cb71e1d11
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,221,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c508aa7bbc162e2f1d33b5aec4ce7575a2a35f13e5dc3be028a18075c3bb2468
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,668,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c5256e0cf4d0e494b00ac904e0850f76143514f04c7524370637fe29329307bf
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/agents_as_tools_streaming.py,13,25f9d5672f55268b3c71651eba8995803435b709371b7e896181d4dab4c74371,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c5b179f2f05072c75193e9e6ee80d7ccf7d2876db2fd213a105ae47d9cdcd6f0
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,375,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,"Name(id='mock_tool_requiring_approval', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c60c14fee39eca545b434923ded6fb753d5c4f473c46cc35cde1698143e166eb
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,310,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,test_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c79dca02e046c984ccc9355a13884e5ecad15419d7687393c8edf61f8d0c4035
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,595,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c7d496070f8ed19f4c03faa65057477dd09bf1d661262a33c673dc06430630fe
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,1413,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='custom_tool_wrapped', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c7feb41ae3fd9e0adf0e3e515026927097872aa0ccb507445aa6e1a7874203fd
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,149,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,search,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c88ed7794adb7f9c45b796bfaccf3ed602750dfb57014ab9aa0862fe4a2f6773
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/openai_session_hitl_example.py,26,d009f248b0d7a21a9f5f20ed78f96dcca4f5e8bef89d061f86a289f9d59841af,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c8b4c2b8dc527ee5e1911abc5b49b204c5ac7a4bbb7761f15678a53cddd974c7
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_loop.py,1561,42b9b467122678dcde45914b4b92701cdfe493e5af1656936b25bb3b730c81e2,tool,run_inner,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c8ec5614a56b5e0f1fd0c4c7098ba7d74b0a25137945604d8b909f2f419db7d4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,867,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,c9800a4b47ea9b9cfd33f63d9c75135aeee79152158a8a17d065d0bbc926798c
